Codice;Nome pozzo;Anno;Scopo;Esito;Prof;Tipo titolo;Nome titolo ;Operatore;Provincia/ Zona;Terra/ Mare;Latitudine;Longitudine;Profilo;Disp;Pdf
6127;SERRA S.MERCURIO 001;1968;E;NP;2360;M;SERRA S. MERCURIO;AGIP;FG;T;41°09'40,00'';03°05'24,00'' E;694;No;No
6567;TRE FONTANE 001;1968;E;MG;3502;R;CALTANISSETTA;SARCIS;EN;T;37°40'27,50'';02°03'36,00'' E;0;Sì;No
6777;VALLI DI COMACCHIO NORD OVEST 001;1968;E;NP;2218;R;VALLI DI COMACCHIO;AGIP;FE;T;44°42'44,20'';00°28'39,20'' W;0;Sì;No
6927;VITO 001;1968;E;NP;3476;R;GIOITTO;AGIP;EN;T;37°46'49,50'';02°16'06,00'' E;0;No;No
7;ACCETTURA 001;1967;E;NP;2381;R;ACCETTURA;AUSONIA MIN.;MT;T;40°32'48,00'';03°48'26,00'' E;687;No;No
150;ALLEGHE 001;1967;E;NP;497;R;ALLEGHE;SNIA;BL;T;46°29'49,20'';00°31'36,47'' W;680;Sì;No
158;ALTIDONA 002;1967;E;NP;1574;R;ALTIDONA;TALAMONTI;AP;T;43°06'01,00'';01°19'45,50'' E;2863;No;No
225;ANCONA MARE 001;1967;E;NP;2304;R;ANCONA MARE;ITALIANA MINERARIA;ZB;M;43°46'34,00'';13°22'25,40'';631;Sì;Sì
426;ATELETA 002;1967;E;NP;2911;R;ATELETA;AGIP;IS;T;41°52'00,00'';01°48'46,50'' E;634;Sì;Sì
485;BANDO 006;1967;E;NP;1205;C;BANDO;SPI;FE;T;44°39'08,50'';00°34'12,00'' W;3348;Sì;Sì
803;BOMBA 002;1967;S;GA;1510;R;PENNADOMO;IDR.MERIDIONALI;CH;T;42°01'22,50'';01°53'02,00'' E;558;Sì;Sì
804;BOMBA 003;1967;S;GA;1351;R;PENNADOMO;IDR.MERIDIONALI;CH;T;42°01'02,00'';01°53'42,00'' E;609;Sì;Sì
805;BOMBA 004;1967;E;NP;1610;R;PENNADOMO;IDR.MERIDIONALI;CH;T;41°59'39,00'';01°53'20,00'' E;3256;Sì;Sì
960;BRUGHERIO 022 DIR;1967;E;GA;1548;M;BRUGHERIO;AGIP;MI;T;45°32'44,00'';03°10'01,00'' W;0;Sì;No
961;BRUGHERIO 023 DIR;1967;E;NP;1451;M;PESSANO;AGIP;MI;T;45°32'15,50'';03°08'56,50'' W;0;No;No
962;BRUGHERIO 024 DIR;1967;E;NP;1441;M;PESSANO;AGIP;MI;T;45°32'15,50'';03°08'56,60'' W;0;No;No
1000;CA' BELLAVISTA 132;1967;S;GA;719;M;CA' BELLAVISTA;LAZZI GAS;BO;T;44°11'26,00'';01°32'17,00'' W;0;No;No
1001;CA' BELLAVISTA 133;1967;S;GA;607;M;CA' BELLAVISTA;LAZZI GAS;BO;T;44°11'24,00'';01°32'02,00'' W;0;No;No
1133;CANDELA 015;1967;S;GA;1835;M;LE GATTAROLE;SNIA;FG;T;41°12'55,10'';02°59'45,50'' E;698;No;No
1134;CANDELA 016;1967;S;GA;2130;M;LE GATTAROLE;SNIA;FG;T;41°12'08,90'';03°01'16,60'' E;577;No;No
1135;CANDELA 017;1967;S;GA;1670;M;LE GATTAROLE;SNIA;FG;T;41°12'54,00'';03°00'55,00'' E;676;No;No
1136;CANDELA 018;1967;S;GA;1785;M;LE GATTAROLE;SNIA;FG;T;41°12'19,10'';02°59'55,70'' E;677;No;No
1137;CANDELA 019;1967;S;GA;1084;M;PIANO DELLE ROSE;SNIA;FG;T;41°14'49,50'';02°57'45,60'' E;678;No;No
1138;CANDELA 020;1967;S;GA;1647;M;LE GATTAROLE;SNIA;FG;T;41°12'26,30'';03°00'34,80'' E;679;No;No
1139;CANDELA 021;1967;S;GA;1570;M;MONTE CELEZZA;AGIP;FG;T;41°15'44,40'';03°00'24,60'' E;716;No;No
1225;CARAPELLE 004;1967;S;GA;1841;M;TORRENTE CARAPELLE;IDR.CASTELGRANDE;FG;T;41°11'32,40'';03°04'29,80'' E;646;No;No
1246;CARUGATE 001;1967;E;NP;835;M;PESSANO;AGIP;MI;T;45°33'38,00'';03°07'24,50'' W;0;No;No
1474;CAVIAGA 058;1967;E;NP;2457;M;CAVIAGA;AGIP;MI;T;45°16'34,50'';02°54'48,00'' W;0;No;No
1535;CELLINO 022;1967;S;GA;840;M;CASTEL VOMANO;PETROSUD;TE;T;42°34'16,90'';01°24'52,00'' E;681;Sì;No
1537;CELLINO 024;1967;S;GA;733;M;CASTEL VOMANO;PETROSUD;TE;T;42°34'34,30'';01°25'01,30'' E;621;Sì;No
1539;CELLINO 026;1967;S;GA;1390;M;CASTEL VOMANO;PETROSUD;TE;T;42°36'42,20'';01°25'07,50'' E;556;Sì;No
1594;CERTALDO 003;1967;E;NP;1668;R;CERTALDO;AGIP;PI;T;43°40'14,00'';01°34'47,00'' W;628;Sì;Sì
1849;COLLE SCALELLA 002;1967;E;GA;1439;R;COLLE SCALELLA;SORI;CB;T;41°59'56,00'';02°26'26,50'' E;682;Sì;Sì
1887;COMACCHIO MARE 001;1967;E;GA;4382;M;A.C 31.EA;AGIP;ZA;M;44°40'21,90'';12°18'57,10'';1521;No;No
1891;COMISO 003;1967;E;NP;2320;M;COMISO II;PETROLI DELL'ISOLA;RG;T;36°59'08,00'';02°18'57,60'' E;0;No;No
1928;CONSANDOLO 001 S;1967;E;NP;1004;C;CONSANDOLO;SPI;FE;T;44°38'34,00'';00°38'42,00'' W;0;Sì;No
1934;CONTRADA CARPENA 001;1967;E;NP;3501;X;Non disponibile;AGIP;ME;T;37°50'12,40'';02°01'45,00'' E;0;Sì;No
2265;CUPELLO 020;1967;E;GA;1546;M;COLLE STRAMPANATO;AGIP;CH;T;42°00'27,50'';02°11'00,00'' E;635;No;No
2561;FEUDO GRANDE 004;1967;E;MG;3500;M;GAGLIANO;VULCANO;EN;T;37°42'18,50'';02°10'23,50'' E;0;No;No
2771;GAGLIANO 026;1967;S;GA;2850;M;GAGLIANO;AGIP;EN;T;37°14'34,00'';02°05'54,50'' E;0;No;No
3134;IELSI 002;1967;S;NP;2758;M;COLLI AUGUSTI;IDR.CASTELGRANDE;BN;T;41°22'20,00'';02°18'27,00'' E;640;Sì;Sì
3188;LA COCCETTA 002;1967;S;GA;1351;M;COLLE PIETRA FRACIDA;AGIP;CH;T;41°59'56,50'';02°16'38,50'' E;553;No;No
3205;LA TORRE 001;1967;E;NP;575;R;LA TORRE;PETROPAR ITALIA;FG;T;41°09'12,00'';03°16'41,00'' E;637;Sì;Sì
3568;MARZENO 038;1967;E;NP;505;M;MARZENO;SPI;RA;T;44°12'20,50'';00°38'18,00'' W;3383;Sì;Sì
3575;MASCHITO 001;1967;E;NP;2187;R;MASCHITO;RIC.PETR.MERIDIONALI;PZ;T;40°53'59,00'';03°27'06,50'' E;636;Sì;Sì
3727;MINERBIO 035;1967;S;GA;1486;M;MINERBIO;AGIP;BO;T;44°37'23,20'';00°57'22,30'' W;0;Sì;No
3728;MINERBIO 036 DIR;1967;S;GA;1511;M;MINERBIO;AGIP;BO;T;44°37'23,20'';00°57'21,40'' W;0;Sì;No
3862;MONTE ANTICO 001;1967;E;GA;1686;M;MONTE ANTICO;AGIP;CB;T;41°59'34,00'';02°25'14,00'' E;648;Sì;Sì
3886;MONTE CAPRARO 002;1967;S;NP;347;M;MASSERIA GIZZI;MIN.PETR.ITALIANA;CB;T;41°53'30,00'';02°27'17,00'' E;672;No;No
3939;MONTE ROTARO 002;1967;E;NP;2497;R;MONTE ROTARO;RIC.PETR.MERIDIONALI;CB;T;41°40'40,00'';02°37'12,50'' E;641;Sì;Sì
3968;MONTEDORO 002;1967;E;NP;2974;R;MONTEDORO;MIN.PETR.ITALIANA;FG;T;41°32'34,00'';02°47'06,50'' E;632;Sì;Sì
4018;MONTESTILLO 009;1967;S;GA;2490;M;CARIGNANO;AGIP;FG;T;41°27'02,00'';02°47'10,00'' E;668;No;No
4019;MONTESTILLO 010;1967;S;GA;2470;M;CARIGNANO;AGIP;FG;T;41°26'53,50'';02°47'14,50'' E;669;No;No
4120;NEVERA 001;1967;E;NP;1600;R;ROTELLO;SORI;CB;T;41°44'49,50'';02°33'51,00'' E;642;Sì;Sì
4201;ORTEZZANO 001;1967;E;NP;2154;R;ORTEZZANO;RIC.PETR.MERIDIONALI;AP;T;43°04'14,00'';01°09'40,00'' E;613;Sì;Sì
4250;PALINO 014;1967;S;GA;1581;M;TUFARELLE;SNIA;FG;T;41°10'02,90'';03°03'43,90'' E;1044;No;No
4251;PALINO 015;1967;S;GA;1642;M;TUFARELLE;SNIA;FG;T;41°11'06,70'';03°01'11,70'' E;594;No;No
4252;PALINO 016;1967;S;GA;1622;M;TUFARELLE;SNIA;FG;T;41°09'43,80'';03°03'18,20'' E;675;No;No
4253;PALINO 017;1967;S;GA;1681;M;MASSERIA S.GENNARO;SNIA;FG;T;41°09'16,20'';03°03'21,40'' E;722;No;No
4418;PIGNOLA 001;1967;E;NP;1169;R;PIGNOLA;IDR.CASTELGRANDE;PZ;T;40°29'38,00'';03°15'01,00'' E;626;Sì;Sì
4591;PONTE DIRILLO 006;1967;S;OL;3123;R;GELA;AGIP;CL;T;37°03'01,50'';01°53'19,50'' E;0;No;No
4592;PONTE DIRILLO 007 DIR;1967;S;OL;3155;R;GELA;AGIP;CL;T;37°03'57,50'';01°53'41,00'' E;0;No;No
4593;PONTE DIRILLO 008;1967;S;OL;3080;R;GELA;AGIP;CL;T;37°03'04,40'';01°53'58,00'' E;0;No;No
4651;PORTO CORSINI MARE EST 012;1967;E;GA;3295;M;PORTO CORSINI MARE;AGIP;ZA;M;44°23'08,40'';12°34'42,90'';645;No;No
4720;PORTO CORSINI MARE OVEST 003;1967;E;GA;3421;M;A.C 26.EA;AGIP;ZA;M;44°30'31,10'';12°22'27,10'';0;No;No
4830;PORTOCANNONE 014;1967;S;GA;1560;M;PIANE DI LARINO;AUSONIA MIN.;CB;T;41°50'58,90'';02°29'31,50'' E;629;No;No
4831;PORTOCANNONE 015;1967;S;GA;1051;M;PIANE DI LARINO;AUSONIA MIN.;CB;T;41°53'04,50'';02°27'56,70'' E;0;No;No
4832;PORTOCANNONE 016;1967;S;GA;730;M;PIANE DI LARINO;AUSONIA MIN.;CB;T;41°52'43,00'';02°28'21,30'' E;0;No;No
4833;PORTOCANNONE 017;1967;S;GA;388;M;PIANE DI LARINO;AUSONIA MIN.;CB;T;41°53'04,50'';02°27'56,00'' E;0;No;No
4834;PORTOCANNONE 018;1967;S;GA;530;M;PIANE DI LARINO;AUSONIA MIN.;CB;T;41°52'19,10'';02°28'45,80'' E;643;No;No
4835;PORTOCANNONE 019;1967;S;GA;400;M;PIANE DI LARINO;AUSONIA MIN.;CB;T;41°52'26,80'';02°28'24,80'' E;644;No;No
4876;PUNTA DELLA PENNA MARE 001;1967;E;NP;1450;R;SANGRO MARE;ITALIANA MINERARIA;ZB;M;42°12'38,00'';14°43'29,40'';726;Sì;Sì
4992;RANDAZZO 002;1967;S;MG;3646;R;S. NICOLA;AGIP;CT;T;37°51'32,00'';02°21'33,00'' E;0;Sì;No
4993;RANDAZZO 003;1967;S;MG;4030;R;S. NICOLA;AGIP;CT;T;37°50'51,50'';02°20'39,50'' E;0;Sì;No
5055;RAVENNA 050;1967;S;GA;2005;M;RAVENNA TERRA;AGIP;RA;T;44°28'12,50'';00°17'20,00'' W;0;No;No
5056;RAVENNA 051;1967;S;GA;2052;M;RAVENNA TERRA;AGIP;RA;T;44°28'12,00'';00°17'19,70'' W;0;No;No
5222;RIPALTA 031 DIR;1967;S;GA;1620;R;RIPALTA;AGIP;CR;T;45°18'40,50'';02°45'09,00'' W;638;Sì;No
5223;RIPALTA 032 DIR;1967;S;GA;1615;R;RIPALTA;AGIP;CR;T;45°18'44,00'';02°45'16,00'' W;0;Sì;No
5224;RIPALTA 033;1967;S;GA;1602;R;RIPALTA;AGIP;CR;T;45°18'40,50'';02°45'10,00'' W;0;Sì;No
5831;S.STEFANO MARE 001;1967;E;GA;1890;R;SANGRO MARE;ITALIANA MINERARIA;ZB;M;42°13'45,00'';14°35'38,40'';647;No;No
5832;S.STEFANO MARE 002;1967;E;NP;1765;R;SANGRO MARE;ITALIANA MINERARIA;ZB;M;42°14'10,50'';14°32'18,00'';725;Sì;Sì
5833;S.STEFANO MARE 003;1967;E;GA;1846;R;SANGRO MARE;ITALIANA MINERARIA;ZB;M;42°13'07,00'';14°36'39,40'';702;No;No
6080;SERGNANO 018 DIR;1967;S;GA;1374;M;SERGNANO;AGIP;CR;T;45°25'37,00'';02°45'36,00'' W;0;Sì;No
6081;SERGNANO 019;1967;S;GA;1385;M;SERGNANO;AGIP;CR;T;45°25'37,00'';02°45'37,50'' W;0;Sì;No
6082;SERGNANO 020 DIR;1967;S;GA;1352;M;SERGNANO;AGIP;CR;T;45°25'37,00'';02°45'38,50'' W;0;Sì;No
6113;SERRA DEL RIPOSO 005;1967;S;GA;1576;M;SERRA LA CACCIA;MONTEDISON;FG;T;41°07'50,20'';03°07'28,00'' E;639;No;No
6123;SERRA D'OLIVO 001;1967;E;NP;2496;M;SERRA D'OLIVO;IDR.MERIDIONALI;MT;T;40°28'20,00'';03°50'50,00'' E;624;Sì;Sì
6125;SERRA LA CROCE 001;1967;S;GA;1835;M;SERRA LA CROCE;MONTEDISON;FG;T;41°10'15,00'';03°08'27,00'' E;653;No;No
6233;SPERLINGA 004;1967;E;NP;2289;R;SPERLINGA;SOIS;EN;T;37°47'57,00'';01°54'20,00'' E;0;Sì;No
6309;STRONGOLI 001;1967;E;NP;1035;R;STRONGOLI;IDR.CASTELGRANDE;CZ;T;39°11'17,80'';04°40'50,30'' E;547;Sì;Sì
6498;TORRICELLA PELIGNA 001;1967;E;NP;1997;R;PENNADOMO;IDR.MERIDIONALI;CH;T;42°00'19,00'';01°49'22,00'' E;670;Sì;Sì
6775;VALLI DI COMACCHIO 002;1967;E;NP;3073;M;DOSSO DEGLI ANGELI;AGIP;FE;T;44°35'11,70'';00°17'32,00'' W;0;No;No
6776;VALLI DI COMACCHIO 003 DIR;1967;E;NP;2936;M;DOSSO DEGLI ANGELI;AGIP;FE;T;44°34'55,10'';00°18'22,00'' W;0;No;No
6888;VILLADORO 001 BIS;1967;E;NP;3516;R;VILLADORO;CALAMONACI MIN.;EN;T;37°40'22,30'';01°54'00,00'' E;0;No;No
157;ALTIDONA 001;1966;E;NP;1948;R;ALTIDONA;TALAMONTI;AP;T;43°07'04,50'';01°20'45,50'' E;622;Sì;Sì
355;ARCE 001;1966;E;NP;552;R;ARCE;LUMAX OIL;FR;T;41°35'04,50'';01°00'16,00'' E;559;No;No
356;ARCE 002;1966;E;NP;519;R;ARCE;LUMAX OIL;FR;T;41°35'16,50'';01°00'11,00'' E;560;No;No
802;BOMBA 001;1966;E;GA;1340;R;PENNADOMO;IDR.MERIDIONALI;CH;T;42°01'46,50'';01°53'36,00'' E;557;Sì;Sì
1066;CALOPEZZATI 001;1966;E;NP;624;R;CIRO';MONTEDISON;CS;T;39°33'58,00'';04°22'30,30'' E;527;Sì;Sì
1208;CAPO CIMITI 007;1966;E;NP;1367;M;CAPO CIMITI;MONTEDISON;CZ;T;38°57'37,00'';04°41'42,30'' E;516;Sì;Sì
1220;CAPRIANO DEL COLLE 001;1966;E;NP;1304;X;Non disponibile;AGIP;BS;T;45°26'55,00'';02°18'38,50'' W;0;Sì;Sì
1239;CARPERA 001;1966;E;MG;3501;R;CERAMI;MISO;ME;T;37°50'12,50'';02°01'45,00'' E;0;No;No
1260;CASALETTO 002;1966;E;NP;2719;C;CASALETTO;AGIP;CR;T;45°19'30,50'';02°49'28,50'' W;3328;Sì;Sì
1264;CASALINI 002;1966;S;GA;2508;R;CERAMI;MISO;EN;T;37°49'07,00'';01°54'37,00'' E;0;Sì;No
1340;CASTELFRANCO EMILIA 004;1966;E;NP;2781;M;RECOVATO;AGIP;MO;T;44°37'41,50'';01°26'16,50'' W;0;No;No
1363;CASTELMAURO 001;1966;E;NP;812;R;CASTELMAURO;IDR.MERIDIONALI;CB;T;41°51'44,00'';02°12'49,00'' E;532;Sì;Sì
1473;CAVIAGA 057;1966;E;GA;2291;M;CAVIAGA;AGIP;MI;T;45°16'18,00'';02°54'12,00'' W;0;No;No
1512;CELENZA 001;1966;E;NP;801;R;CELENZA;AGIP;FG;T;41°32'55,50'';02°41'55,00'' E;521;Sì;Sì
1574;CERNUSCO 007;1966;E;NP;1023;R;COLOGNO MONZESE;AGIP;MI;T;45°31'56,00'';03°05'27,00'' W;0;Sì;No
1605;CERVIA MARE 003;1966;E;GA;2794;M;CERVIA MARE;AGIP;ZA;M;44°16'28,70'';12°39'45,80'';513;No;No
1606;CERVIA MARE 004;1966;E;NP;3382;M;CERVIA MARE;AGIP;ZA;M;44°16'15,70'';12°40'23,20'';552;No;No
1760;CIRO' 003;1966;E;GA;560;R;CIRO';MONTEDISON;CZ;T;39°29'10,70'';04°32'10,00'' E;533;No;No
1761;CIRO' 004;1966;E;NP;885;R;CIRO';MONTEDISON;CZ;T;39°29'12,70'';04°33'12,20'' E;543;No;No
1762;CIRO' 005;1966;E;NP;463;R;CIRO';MONTEDISON;CZ;T;39°29'28,40'';04°31'08,20'' E;544;No;No
1764;CIRO' 007;1966;E;NP;497;R;CIRO';MONTEDISON;CZ;T;39°23'36,00'';04°41'28,20'' E;545;Sì;No
1769;CIRO' MARE 001;1966;E;GA;880;R;CIRO' MARE;IDR.ARIANO;CS;T;39°29'04,60'';04°33'56,60'' E;514;No;No
1845;COLLE MARTELLO 002;1966;E;NP;1337;R;COLLE MARTELLO;IDR.ARIANO;FG;T;41°48'57,20'';02°41'01,20'' E;518;Sì;Sì
1848;COLLE SCALELLA 001;1966;E;NP;1531;R;COLLE SCALELLA;SORI;CB;T;41°59'26,00'';02°48'36,50'' E;508;Sì;Sì
2356;DIMORA 003 DIR;1966;E;NP;2254;M;SERRA PIZZUTA;AGIP;MT;T;40°23'12,00'';04°06'37,00'' E;549;No;No
2626;FONTESPINA MARE 001;1966;E;NP;1465;R;PORTO RECANATI MARE;ITALIANA MINERARIA;ZB;M;43°20'35,00'';13°42'14,00'';630;No;No
2767;GAGLIANO 022;1966;S;GA;2995;M;GAGLIANO;AGIP;EN;T;37°44'59,00'';02°04'22,50'' E;0;No;No
2768;GAGLIANO 023;1966;S;GA;3209;M;GAGLIANO;AGIP;EN;T;37°42'06,60'';02°03'27,00'' E;0;No;No
2769;GAGLIANO 024;1966;S;GA;2963;M;GAGLIANO;AGIP;EN;T;37°44'08,00'';02°04'58,00'' E;0;No;No
2770;GAGLIANO 025;1966;S;GA;3016;M;GAGLIANO;AGIP;EN;T;37°44'22,00'';02°05'25,50'' E;0;No;No
3133;IELSI 001 BIS;1966;E;OL;2607;R;JELSI;IDR.CASTELGRANDE;BN;T;41°24'33,00'';02°18'07,00'' E;601;Sì;Sì
3189;LA COCCETTA 003;1966;S;GA;1348;M;COLLE PIETRA FRACIDA;AGIP;CH;T;41°00'00,50'';02°15'34,00'' E;551;No;No
3207;LACEDONIA 001;1966;E;NP;733;R;LACEDONIA;IDR.MERIDIONALI;AV;T;41°02'24,50'';02°57'15,00'' E;539;Sì;Sì
3216;LAMBRATE 003 DIR;1966;S;NP;1766;C;LAMBRATE;AGIP;MI;T;45°29'30,20'';03°12'01,00'' W;3336;Sì;Sì
3217;LAMBRATE 004 DIR;1966;S;NP;1716;R;COLOGNO MONZESE;AGIP;MI;T;45°29'18,20'';03°11'32,50'' W;0;Sì;No
3335;LONGASTRINO 002;1966;E;GA;1658;M;ALFONSINE;SPI;RA;T;44°34'55,00'';00°28'17,50'' W;0;Sì;No
3336;LONGASTRINO 003;1966;E;NP;1200;R;LONGASTRINO;SPI;FE;T;44°36'31,50'';00°27'58,50'' W;3376;Sì;Sì
3337;LONGASTRINO 004;1966;E;NP;1100;R;VALLE AMARA;SPI;RA;T;44°35'00,00'';00°28'48,00'' W;3376;Sì;Sì
3338;LONGASTRINO 005;1966;E;NP;1150;R;VALLE AMARA;SPI;RA;T;44°34'39,00'';00°27'47,50'' W;3376;Sì;Sì
3339;LONGASTRINO 006;1966;E;NP;1500;R;VALLE AMARA;SPI;RA;T;44°35'00,00'';00°28'48,00'' W;3376;Sì;Sì
3354;LUCERA 007;1966;E;NP;2704;R;FOGGIA;AGIP;FG;T;41°24'50,50'';02°53'59,50'' E;523;Sì;Sì
3361;LUGO 002;1966;E;NP;4130;M;SAN POTITO;AGIP;RA;T;44°26'13,50'';00°30'18,50'' W;0;No;No
3423;MAFALDA 001;1966;E;NP;2670;M;MAFALDA;AGIP;CB;T;41°53'38,00'';02°19'21,00'' E;550;Sì;Sì
3490;MARANELLO 001;1966;E;NP;1803;R;MARANELLO;AGIP;MO;T;44°30'39,50'';01°34'03,00'' W;0;Sì;No
3670;MIGLIARINO 003;1966;E;NP;1758;M;TRESIGALLO;AGIP;FE;T;44°46'20,50'';00°29'30,50'' W;0;Sì;No
3725;MINERBIO 033 DIR;1966;S;GA;1594;M;MINERBIO;AGIP;BO;T;44°37'41,20'';00°57'49,20'' W;0;Sì;No
3726;MINERBIO 034 DIR;1966;S;GA;1461;M;MINERBIO;AGIP;BO;T;44°37'18,00'';00°57'23,20'' W;0;Sì;No
3786;MIRTO 001;1966;E;NP;1265;R;CIRO';MONTEDISON;CS;T;39°34'58,00'';04°18'27,00'' E;534;Sì;Sì
3787;MIRTO 002;1966;E;NP;896;R;CIRO';MONTEDISON;CS;T;39°36'31,00'';04°18'12,30'' E;528;Sì;Sì
3824;MONTAGUTO 001;1966;E;NP;801;R;MONTAGUTO;MIN.PETR.ITALIANA;FG;T;41°19'04,00'';02°46'10,00'' E;0;Sì;No
3843;MONTALVINO 001;1966;E;NP;2401;R;MONTALVINO;IDR.CASTELGRANDE;FG;T;41°23'10,70'';02°50'03,30'' E;537;Sì;Sì
3917;MONTE FEDELE 002;1966;E;NP;2820;M;CANDELA;SNIA;FG;T;41°16'52,10'';02°54'08,30'' E;582;Sì;Sì
4039;MONTE VENTO 001;1966;E;NP;476;R;MONTEVENTO;IDR.MERIDIONALI;FG;T;41°20'10,00'';02°42'07,50'' E;531;Sì;No
4009;MONTESOTTANO 002;1966;E;NP;2455;R;MONTESOTTANO;SNIA;MT;T;40°21'00,40'';04°06'57,00'' E;578;Sì;Sì
4017;MONTESTILLO 008;1966;S;GA;2611;M;CARIGNANO;SNIA;FG;T;41°27'26,70'';02°47'02,70'' E;580;No;No
4114;NERETO 001;1966;E;NP;2465;R;NERETO;AUSONIA MIN.;TE;T;42°48'11,00'';01°20'16,00'' E;511;Sì;Sì
4116;NERIONE 001;1966;E;NP;4000;M;GAGLIANO;AGIP;EN;T;36°49'22,50'';01°54'37,00'' E;0;No;No
4173;OLMI 001;1966;E;NP;802;R;OLMI;AGIP;CH;T;41°55'07,00'';02°03'17,00'' E;512;Sì;Sì
4192;ORSARA 001;1966;E;NP;1592;R;ORSARA;SORI;FG;T;41°18'16,00'';02°48'57,50'' E;504;Sì;Sì
4249;PALINO 013;1966;E;OL;1695;M;TUFARELLE;SNIA;FG;T;41°10'37,30'';03°02'10,20'' E;593;No;No
4399;PIANO CAVATO 001;1966;E;NP;1752;M;PIANO CAVATO;AGIP;CB;T;41°45'52,00'';02°37'40,50'' E;536;Sì;Sì
4410;PIETRALUNGA 001;1966;E;GA;1622;M;CANDELA;SNIA;FG;T;41°08'51,80'';03°05'22,50'' E;583;No;No
4412;PIETRALUNGA 002;1966;E;GA;1638;M;CANDELA;SNIA;FG;T;41°07'26,00'';03°06'32,00'' E;584;No;No
4478;PIZZO BELLAFONTANA 001;1966;E;NP;3608;R;MISTRETTA;SOMICEM;ME;T;37°56'36,00'';02°02'04,00'' E;0;Sì;No
4580;PONTE CASANOVA 001;1966;E;GA;2527;R;CASANOVA;SORI;FG;T;41°27'20,50'';02°48'11,50'' E;540;No;No
4581;PONTE CASANOVA 002;1966;E;GA;2428;R;CASANOVA;SORI;FG;T;41°28'18,00'';02°47'53,50'' E;541;No;No
4582;PONTE CASANOVA 002 DIR;1966;E;GA;2332;R;CASANOVA;SORI;FG;T;41°28'17,90'';02°47'53,50'' E;554;No;No
4583;PONTE CASANOVA 003;1966;E;NP;2922;R;CASANOVA;SORI;FG;T;41°29'13,00'';02°49'26,00'' E;611;Sì;Sì
4590;PONTE DIRILLO 005;1966;S;OL;3082;R;GELA;AGIP;CL;T;37°03'21,00'';01°53'51,00'' E;0;No;No
4647;PORTO CORSINI MARE EST 008;1966;S;GA;2351;M;CERVIA MARE;AGIP;ZA;M;44°23'49,90'';12°33'31,60'';485;No;No
4648;PORTO CORSINI MARE EST 009;1966;S;GA;2343;M;CERVIA MARE;AGIP;ZA;M;44°22'45,20'';12°35'26,20'';486;No;No
4649;PORTO CORSINI MARE EST 010;1966;S;GA;3022;M;CERVIA MARE;AGIP;ZA;M;44°23'18,60'';12°34'38,80'';509;No;No
4650;PORTO CORSINI MARE EST 011;1966;E;GA;2320;M;CERVIA MARE;AGIP;ZA;M;44°24'36,20'';12°32'20,00'';510;No;No
4807;PORTO PALO 001;1966;E;NP;1848;R;CAPO PASSERO;MONTEDISON;SR;T;36°40'17,50'';02°39'29,80'' E;0;Sì;No
4829;PORTOCANNONE 013;1966;S;NP;1152;M;PIANE DI LARINO;AUSONIA MIN.;CB;T;41°50'53,00'';02°30'15,00'' E;495;No;No
4845;POTENZA 001;1966;E;NP;762;R;POTENZA;AGIP;PZ;T;40°36'52,00'';03°14'01,50'' E;522;Sì;Sì
4879;PUNTA MARINA 003;1966;E;GA;2138;M;A.C 27.EA;AGIP;ZA;M;44°25'56,90'';12°21'15,90'';666;No;No
5052;RAVENNA 047 DIR;1966;S;GA;2100;M;RAVENNA TERRA;AGIP;RA;T;44°27'45,00'';00°16'11,00'' W;0;No;No
5054;RAVENNA 049;1966;S;GA;2140;M;RAVENNA TERRA;AGIP;RA;T;44°28'14,50'';00°16'59,00'' W;0;No;No
5073;RAVENNA MARE EST 001;1966;E;NP;2200;M;A.C 30.EA;AGIP;ZA;M;44°21'03,00'';12°30'26,00'';0;No;No
5139;RICCIONE 001;1966;E;NP;1390;R;RICCIONE;SPI;FO;T;44°00'41,50'';00°09'24,00'' E;546;Sì;Sì
5141;RICCIONE MARE 002;1966;E;NP;1235;R;RICCIONE;AUSONIA MIN.;ZA;M;44°03'21,00'';12°46'14,40'';526;Sì;Sì
5149;RIGOSA 001;1966;E;NP;2502;R;BOLOGNA;AGIP;BO;T;44°30'32,50'';01°13'46,00'' W;0;Sì;No
5150;RIGOSA 001 DIR;1966;E;NP;1773;R;BOLOGNA;AGIP;BO;T;44°30'32,50'';01°13'46,00'' W;0;Sì;No
5370;RONCOPASCOLO 002;1966;E;NP;1898;R;FIDENZA;AGIP;PR;T;44°49'41,50'';02°10'36,50'' W;0;Sì;No
5385;ROSETO 006 DIR;1966;S;GA;2509;M;TERTIVERI;MIN.PETR.ITALIANA;FG;T;41°26'36,00'';02°47'04,00'' E;524;No;No
5386;ROSETO 007;1966;S;GA;2533;M;TERTIVERI;MIN.PETR.ITALIANA;FG;T;41°26'32,50'';02°47'31,50'' E;505;No;No
5387;ROSETO 008;1966;S;GA;2540;M;TERTIVERI;MIN.PETR.ITALIANA;FG;T;41°26'44,00'';02°47'44,00'' E;530;No;No
5388;ROSETO 009;1966;S;NP;2502;M;TERTIVERI;MIN.PETR.ITALIANA;FG;T;41°26'03,00'';02°47'19,50'' E;542;No;No
5487;S.AGATA 001;1966;E;NP;3517;R;S. AGATA;AGIP;FG;T;41°11'05,50'';02°55'15,50'' E;507;Sì;Sì
